"Item Type","Brand/Manufacture","Vendor","SKU","UPC","Case Barcode","Unit Description","Fullname","Pick Name","Unit Weight(lbs)","Length(in)","Width(in)","Height(in)","Item Description","Additional Description"
"Frozen","Venice Bakery","DOT","ETFZ-1000-3794","810818021865","","Each","","","8.652","10.5","10.5","8.25","",""
"Frozen","Venice Bakery","DOT","ETFZ-1000-3795","859955004171","","Each","","","9.775","12.375","12.375","7.75","",""
"Frozen","Venice Bakery","DOT","ETFZ-1000-3796","810818021346","","Each","","","9.2","10.5","10.5","8.25","",""
"Frozen","Tony's","DOT","ETFZ-1000-3797","072180635270","","Each","","","9.247","16.188","11.188","5.625","",""
"Frozen","Creminelli","DOT","ETFZ-1000-3798","853544005522","","Each","","","4","7.095","5.22","10.815","",""
"Frozen","Handy","DOT","ETFZ-1000-3799","073994020009","","Each","","","6.88","14.5","11.5","4","",""
"Frozen","Eli's Cheesecake","DOT","ETFZ-1000-3800","081988951229","","Each","","","9","10.938","10.938","7.68","",""
"Frozen","Grecian Delight","DOT","ETFZ-1000-3801","075365500335","","Each","","","22","18.875","9.625","10.5","",""
"Frozen","Grecian Delight","DOT","ETFZ-1000-3802","075365010223","","Each","","","13","19.625","13.125","5.25","",""
"Frozen","Grecian Delight","DOT","ETFZ-1000-3803","075365000309","","Each","","","13","19.625","13.125","5.25","",""
"Frozen","Minh","DOT","ETFZ-1000-3804","072180690743","","Each","","","32.5","15.625","8","11.625","",""
"Frozen","Twin Marquis","DOT","ETFZ-1000-3805","760941412818","","Each","","","31","16","11.5","13","",""
"Frozen","Butterball","DOT","ETFZ-1000-3806","022655287691","","Each","","","13.2","13.6","8.6","5.2","",""
"Frozen","Hicks' World Championship Smoked Meats","DOT","ETFZ-1000-3807","810013477511","","Each","","","12","13.38","6.63","4.13","",""
"Frozen","Hicks' World Championship Smoked Meats","DOT","ETFZ-1000-3808","810013477504","","Each","","","12","13.38","6.63","4.13","",""
"Frozen","Hicks' World Championship Smoked Meats","DOT","ETFZ-1000-3809","017292017012","","Each","","","16","15.25","9.75","8","",""
"Frozen","Good Old Days Foods","DOT","ETFZ-1000-3810","071833516003","","Each","","","26","21","13.5","5.5","",""
"Frozen","Reddi-wip","DOT","ETFZ-1000-3811","070272491394","","Each","","","3.802","8.25","5.625","9.125","",""
"Frozen","Organic Valley","DOT","ETFZ-1000-3812","093966002277","","Each","","","5","15.44","9.19","5.13","",""
"Frozen","Venice Bakery","DOT","ETFZ-1000-3813","810818020493","","Each","","","9.537","10.5","10.5","8.25","",""
"Frozen","Venice Bakery","DOT","ETFZ-1000-3814","859955004041","","Each","","","9.461","10.5","10.5","5.75","",""
"Frozen","Venice Bakery","DOT","ETFZ-1000-3815","859955004102","","Each","","","9.461","10.5","10.5","5.75","",""
"Frozen","Venice Bakery","DOT","ETFZ-1000-3816","859955004263","","Each","","","7.847","8.375","8.375","6.75","",""
"Frozen","Smart Flour Foods","DOT","ETFZ-1000-3817","856952001407","","Each","","","4.9","10.813","10.813","3.625","",""
"Frozen","Market Sandwich","DOT","ETFZ-1000-3818","041433130186","","Each","","","3.77","11.88","9.13","4.88","",""
"Frozen","Day'n Night Bites","DOT","ETFZ-1000-3819","685060084695","","Each","","","5.88","16.375","12.25","3.125","",""
"Frozen","Carla's Pasta","DOT","ETFZ-1000-3820","021605014001","","Each","","","6.05","9.7","6.38","6.01","",""
"Frozen","Kidfresh","DOT","ETFZ-1000-3821","810882010625","","Each","","","4.7","13.6","7.7","7.1","",""
"Frozen","Creminelli","DOT","ETFZ-1000-3822","896668002189","","Each","","","13.7","16.9","9.7","5.6","",""
"Frozen","Schwan's","DOT","ETFZ-1000-3823","807176712730","","Each","","","5.21","15.813","6.25","8.5","",""
"Frozen","Sweet Street","DOT","ETFZ-1000-3824","749017033553","","Each","","","15.67","10.82","10.82","12.51","",""
"Frozen","Carla's Pasta","DOT","ETFZ-1000-3825","021605056001","","Each","","","6.48","9.63","9.06","6.88","",""
"Frozen","Foster Farms","DOT","ETFZ-1000-3826","075278961292","","Each","","","11.5","17","11.063","4.875","",""
"Frozen","Tony's","DOT","ETFZ-1000-3827","072180783681","","Each","","","19.975","15.813","10.813","13.125","",""
"Frozen","Tony's","DOT","ETFZ-1000-3828","072180783155","","Each","","","20.025","15.875","10.875","11.875","",""
"Frozen","Fernando's","DOT","ETFZ-1000-3829","075278052136","","Each","","","20.5","18.812","11.188","5.5","",""
"Frozen","Fernando's","DOT","ETFZ-1000-3830","075278052112","","Each","","","20.5","18.812","11.188","5.5","",""
"Frozen","Armanino","DOT","ETFZ-1000-3831","041622017806","","Each","","","8.37","13.8","7.3","5.9","",""
"Frozen","YoCream","DOT","ETFZ-1000-3832","081995920881","","Each","","","28.8","12.5","8.3","10","",""
"Frozen","YoCream","DOT","ETFZ-1000-3833","081995800165","","Each","","","28.8","12.5","8.5","10.5","",""
"Frozen","YoCream","DOT","ETFZ-1000-3834","081995924308","","Each","","","28.8","12.5","8.3","10","",""
"Frozen","Eli's Cheesecake","DOT","ETFZ-1000-3835","081988951212","","Each","","","10","10.938","10.938","7.68","",""
"Frozen","Golden Gourmet","DOT","ETFZ-1000-3836","843385147102","","Each","","","11.99","14.31","9.68","11.25","",""
"Frozen","Golden Gourmet","DOT","ETFZ-1000-3837","843385147133","","Each","","","12","14.31","9.68","11.25","",""
"Frozen","Carrington","DOT","ETFZ-1000-3838","074537327671","","Each","","","15","13","10.75","6","",""
"Frozen","Venice Bakery","DOT","ETFZ-1000-3839","810818021254","","Each","","","12.15","12.25","12.25","9.75","",""
"Frozen","Tyson","DOT","ETFZ-1000-3840","023700498403","","Each","","","15.759","15","9.5","9.75","",""
"Frozen","TGI Fridays","DOT","ETFZ-1000-3841","046704068400","","Each","","","5.004","10.8","7.6","8.1","",""
"Frozen","Eli's Cheesecake","DOT","ETFZ-1000-3842","081988951236","","Each","","","11","10.938","10.938","7.68","",""
"Frozen","Foster Farms","DOT","ETFZ-1000-3843","075278961049","","Each","","","19.5","17","11.063","7","",""
"Frozen","Tony's","DOT","ETFZ-1000-3844","072180783643","","Each","","","22","18.438","14.563","8.125","",""
"Frozen","Tony's","DOT","ETFZ-1000-3845","072180685237","","Each","","","27.6","17.688","13.5","11.75","",""
"Frozen","Fernando's","DOT","ETFZ-1000-3846","075278051009","","Each","","","21.958","18.812","11.188","5.5","",""
"Frozen","Fernando's","DOT","ETFZ-1000-3847","075278211052","","Each","","","19.64","18.812","11.188","5.5","",""
"Frozen","Fernando's","DOT","ETFZ-1000-3848","075278210727","","Each","","","23.301","19.188","11.438","6.125","",""
"Frozen","LAND O'LAKES","DOT","ETFZ-1000-3849","034500191036","","Each","","","9.17","9.2","9.2","10.7","",""
"Frozen","Bimbo","DOT","ETFZ-1000-3850","056884366005","","Each","","","9.54","24.375","11.875","8.375","",""
"Frozen","Danimals","DOT","ETFZ-1000-3851","036632036401","","Each","","","11.898","15.75","7.875","8.75","",""
"Frozen","Klosterman","DOT","ETFZ-1000-3852","051721003696","","Each","","","11","24","19.528","6.693","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-3853","032414611067","","Each","","","52.007","20.1","11","13.5","",""
"Frozen","Carolina Turkey","DOT","ETFZ-1000-3854","022655815306","","Each","","","17.6","14.312","10.312","4.875","",""
"Frozen","Seaside","DOT","ETFZ-1000-3855","070607900888","","Each","","","35","12.5","12.5","10.38","",""
"Frozen","Tulkoff","DOT","ETFZ-1000-3856","070607900857","","Each","","","35","12.5","12.5","10.38","",""
"Frozen","Taste Traditions","DOT","ETFZ-1000-3857","015094022821","","Each","","","16.7","14.5","8.25","5","",""
"Frozen","Taste Traditions","DOT","ETFZ-1000-3858","015094020025","","Each","","","16.7","14.875","8.625","5.75","",""
"Frozen","TGI Fridays","DOT","ETFZ-1000-3859","046704063306","","Each","","","4.912","10.875","7.813","8.125","",""
"Frozen","TGI Fridays","DOT","ETFZ-1000-3860","046704063313","","Each","","","4.912","10.875","7.813","8.125","",""
"Frozen","Lamb Weston","DOT","ETFZ-1000-3861","044979016904","","Each","","","23","20.25","15.375","5.5","",""
"Frozen","TenderBison","DOT","ETFZ-1000-3862","654721453224","","Each","","","12","16","11","4.25","",""
"Frozen","Tampa Bay Fisheries","DOT","ETFZ-1000-3863","024732245178","","Each","","","10.95","14.625","9.625","6.125","",""
"Frozen","Tulkoff","DOT","ETFZ-1000-3864","070607900789","","Each","","","12","9.56","7.25","5.81","",""
"Frozen","AdvancePierre","DOT","ETFZ-1000-3865","880760011771","","Each","","","10.737","17.25","12.562","4.812","",""
"Frozen","Sweet Street","DOT","ETFZ-1000-3866","749017011650","","Each","","","19.42","23","12","7.125","",""
"Frozen","Venice Bakery","DOT","ETFZ-1000-3867","810818021735","","Each","","","13.368","12.375","12.375","9.75","",""
"Frozen","Funnel Cake Factory","DOT","ETFZ-1000-3868","073321405318","","Each","","","11.4","18.5","15.827","9.721","",""
"Frozen","Tyson","DOT","ETFZ-1000-3869","031400021531","","Each","","","21.685","15.625","11.75","8.5","",""
"Frozen","American Flatbread","DOT","ETFZ-1000-3870","731789130257","","Each","","","5.32","10.7","10.3","9.8","",""
"Frozen","Big Az","DOT","ETFZ-1000-3871","071421014389","","Each","","","6.974","13.312","10","6.875","",""
"Frozen","Big Az","DOT","ETFZ-1000-3872","071421147506","","Each","","","4.83","13.062","9.688","6","",""
"Frozen","Big Az","DOT","ETFZ-1000-3873","071421985375","","Each","","","6.079","12.938","9.562","5.875","",""
"Frozen","Big Az","DOT","ETFZ-1000-3874","071421579659","","Each","","","6.265","13.312","10","6.875","",""
"Frozen","Shorty's","DOT","ETFZ-1000-3875","880760035180","","Each","","","11.15","13.5","10.5","5","",""
"Frozen","Shorty's","DOT","ETFZ-1000-3876","880760041440","","Each","","","10.8","13.188","9.875","7.812","",""
"Frozen","The Cheesecake Factory Bakery","DOT","ETFZ-1000-3877","785397005193","","Each","","","12.3","22","11.3","5.2","",""
"Frozen","Twin Marquis","DOT","ETFZ-1000-3878","760941718866","","Each","","","31","14","12.75","13.75","",""
"Frozen","Lawler's Desserts","DOT","ETFZ-1000-3879","028143446124","","Each","","","23.9","19.75","9.75","8.25","",""
"Frozen","Sweet Earth Foods","DOT","ETFZ-1000-3880","013800921185","","Each","","","9.7","17","9.5","5.25","",""
"Frozen","Roth","DOT","ETFZ-1000-3881","736547034255","","Each","","","9.42","12.74","5","5.48","",""
"Frozen","Weight Watchers Smart Ones","DOT","ETFZ-1000-3882","025800023605","","Each","","","7.787","18.25","7.813","4.875","",""
"Frozen","SmartMade","DOT","ETFZ-1000-3883","025800000262","","Each","","","5.612","12.375","7.813","6.625","",""
"Frozen","Weight Watchers Smart Ones","DOT","ETFZ-1000-3884","025800022424","","Each","","","8.148","18.25","7.813","5.625","",""
"Frozen","Goya","DOT","ETFZ-1000-3885","818380004283","","Each","","","8.8","18.2","7.2","7.4","",""
"Frozen","Smart Flour Foods","DOT","ETFZ-1000-3886","856952001414","","Each","","","7.4","12.812","12.812","3.625","",""
"Frozen","Smart Flour Foods","DOT","ETFZ-1000-3887","856952001131","","Each","","","7.4","12.84","12.84","3.69","",""
"Frozen","Briar St. Market","DOT","ETFZ-1000-3888","053400314809","","Each","","","19.519","14.625","7.625","9.625","",""
"Frozen","Tyson","DOT","ETFZ-1000-3889","023700412815","","Each","","","40.526","23.5","15.625","9.312","",""
"Frozen","Armanino","DOT","ETFZ-1000-3890","041622019817","","Each","","","41.5","17","17","8.37","",""
"Frozen","Armanino","DOT","ETFZ-1000-3891","041622017691","","Each","","","41.5","17","17","8.37","",""
"Frozen","Tyson","DOT","ETFZ-1000-3892","023700319098","","Each","","","35.482","17","13","11.25","",""
"Frozen","Venice Bakery","DOT","ETFZ-1000-3893","810818020523","","Each","","","7.821","21.875","10.625","5.75","",""
"Frozen","Day'n Night Bites","DOT","ETFZ-1000-3894","685060011595","","Each","","","12.62","15.25","7.75","7.125","",""
"Frozen","Bridor","DOT","ETFZ-1000-3895","057483638968","","Each","","","19.93","24.13","10","15.63","",""
"Frozen","Big Az","DOT","ETFZ-1000-3896","071421963151","","Each","","","6.687","12.938","9.562","5.875","",""
"Frozen","Venice Bakery","DOT","ETFZ-1000-3897","810818020509","","Each","","","12.907","12.375","12.375","6.75","",""
"Frozen","Venice Bakery","DOT","ETFZ-1000-3898","859955004195","","Each","","","13.83","12.875","12.875","8.75","",""
"Frozen","Fernando's","DOT","ETFZ-1000-3899","075278091616","","Each","","","24.5","19.188","11.438","6.125","",""
"Frozen","Klosterman","DOT","ETFZ-1000-3900","051721004907","","Each","","","9","20","24","4.5","",""
"Frozen","Bridor","DOT","ETFZ-1000-3901","057483420105","","Each","","","17.15","23.9","15.9","14.5","",""
"Frozen","Eli's Cheesecake","DOT","ETFZ-1000-3902","081988108142","","Each","","","13","11.938","11.938","7.875","",""
"Frozen","Coyote Grill","DOT","ETFZ-1000-3903","072180783728","","Each","","","28.06","16.625","11.625","10.875","",""
"Frozen","Tony's","DOT","ETFZ-1000-3904","072180731583","","Each","","","32.87","18.375","14.625","9.75","",""
"Frozen","Tony's","DOT","ETFZ-1000-3905","072180685213","","Each","","","33.63","17.688","13.563","10.75","",""
"Frozen","Coyote Grill","DOT","ETFZ-1000-3906","072180783735","","Each","","","28.07","16.625","11.625","10.875","",""
"Frozen","Eli's Cheesecake","DOT","ETFZ-1000-3907","081988367716","","Each","","","14","11.938","11.938","7.875","",""
"Frozen","Heinz","DOT","ETFZ-1000-3908","070085915602","","Each","","","16.5","11.625","9.375","7.625","",""
"Frozen","Heinz","DOT","ETFZ-1000-3909","070085915701","","Each","","","16.5","11.625","9.375","7.5","",""
"Frozen","Heinz","DOT","ETFZ-1000-3910","070085915909","","Each","","","16.5","11.625","9.375","7.5","",""
"Frozen","Phillips","DOT","ETFZ-1000-3911","070057457055","","Each","","","14","16.25","9.75","5.5","",""
"Frozen","Phillips","DOT","ETFZ-1000-3912","070057457079","","Each","","","14","16.25","9.75","5.5","",""
"Frozen","Phillips","DOT","ETFZ-1000-3913","070057457048","","Each","","","14","16.25","9.75","5.5","",""
"Frozen","Papetti's","DOT","ETFZ-1000-3914","746025825255","","Each","","","22.705","16","11.875","8.625","",""
"Frozen","Tampa Maid","DOT","ETFZ-1000-3915","025753001019","","Each","","","13.8","13.375","12.125","7.438","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-3916","032414658345","","Each","","","16.5","11.625","9.375","7.5","",""
"Frozen","Heinz","DOT","ETFZ-1000-3917","070085915404","","Each","","","16.5","11.625","9.375","7.5","",""
"Frozen","Heinz","DOT","ETFZ-1000-3918","070085915800","","Each","","","16.5","11.625","9.375","7.5","",""
"Frozen","Phillips","DOT","ETFZ-1000-3919","070057450407","","Each","","","18.1","18","10","5","",""
"Frozen","Phillips","DOT","ETFZ-1000-3920","070057450179","","Each","","","18.1","18","10","5","",""
"Frozen","Kraft","DOT","ETFZ-1000-3921","021000701343","","Each","","","21.267","12","9.188","14.625","",""
"Frozen","Sunny Fresh","DOT","ETFZ-1000-3922","038057409368","","Each","","","21.1","13.35","9.85","12.82","",""
"Frozen","Sunny Fresh","DOT","ETFZ-1000-3923","038057409276","","Each","","","21.1","13.35","9.85","12.82","",""
"Frozen","Papetti's","DOT","ETFZ-1000-3924","746025641022","","Each","","","21.835","15.375","13.375","7.25","",""
"Frozen","Odyssey","DOT","ETFZ-1000-3925","084587009349","","Each","","","21","18.125","9.313","8.75","",""
"Frozen","Sartori","DOT","ETFZ-1000-3926","011863109769","","Each","","","8.84","14.4","10.44","7.13","",""
"Frozen","Sartori","DOT","ETFZ-1000-3927","011863110062","","Each","","","8.84","14.4","10.44","7.13","",""
"Frozen","Sartori","DOT","ETFZ-1000-3928","011863109752","","Each","","","8.84","14.4","10.44","7.13","",""
"Frozen","Phillips","DOT","ETFZ-1000-3929","070057360454","","Each","","","10.25","16.7","10","5.5","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-3930","770118014137","","Each","","","27.2","16.9","12.6","9.3","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-3931","770118012147","","Each","","","14.1","16.9","12.6","4.8","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-3932","770118012086","","Each","","","13.9","16.9","12.6","4.8","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-3933","770118012215","","Each","","","14","16.9","12.6","4.8","",""
"Frozen","Best Maid","DOT","ETFZ-1000-3934","086478714854","","Each","","","3.6","12.062","9.062","5.375","",""
"Frozen","Pillsbury","DOT","ETFZ-1000-3935","018000109781","","Each","","","13.5","19.81","7.93","10.12","",""
"Frozen","Pillsbury","DOT","ETFZ-1000-3936","018000110329","","Each","","","14","19.81","7.93","10.12","",""
"Frozen","Pillsbury","DOT","ETFZ-1000-3937","721582124218","","Each","","","9.3","13.19","9.81","7.06","",""
"Frozen","Pillsbury","DOT","ETFZ-1000-3938","721582124195","","Each","","","9.3","13.19","9.81","7.06","",""
"Frozen","Sky Blue Bakery","DOT","ETFZ-1000-3939","949227832400","","Each","","","13.1","19.5","15.5","5.625","",""
"Frozen","Best Maid","DOT","ETFZ-1000-3940","086478714793","","Each","","","5.7","12.062","9.062","6.875","",""
"Frozen","Best Maid","DOT","ETFZ-1000-3941","086478714274","","Each","","","21","17.188","12.938","6.25","",""
"Frozen","Best Maid","DOT","ETFZ-1000-3942","086478714199","","Each","","","13.53","17.188","12.938","6.25","",""
"Frozen","Best Maid","DOT","ETFZ-1000-3943","086478714380","","Each","","","17.4","17.188","12.938","6.25","",""
"Frozen","Mrs. Freshley's","DOT","ETFZ-1000-3944","072250001113","","Each","","","20","15.188","11","10.625","",""
"Frozen","Best Maid","DOT","ETFZ-1000-3945","086478714779","","Each","","","6.2","12.062","9.062","6.875","",""
"Frozen","Best Maid","DOT","ETFZ-1000-3946","086478713338","","Each","","","6.3","12.062","9.062","6.875","",""
"Frozen","Readi-Bake","DOT","ETFZ-1000-3947","073321404038","","Each","","","8.5","12.8","7.3","9","",""
"Frozen","Readi-Bake","DOT","ETFZ-1000-3948","073321404014","","Each","","","9","12.688","7.312","9.125","",""
"Frozen","Readi-Bake","DOT","ETFZ-1000-3949","073321404007","","Each","","","9","12.688","7.312","9.125","",""
"Frozen","Readi-Bake","DOT","ETFZ-1000-3950","073321404052","","Each","","","9","12.687","7.312","9.125","",""
"Frozen","Readi-Bake","DOT","ETFZ-1000-3951","073321404045","","Each","","","9","12.68","7.31","9.125","",""
"Frozen","Readi-Bake","DOT","ETFZ-1000-3952","073321404069","","Each","","","9","12.9","7.3","9","",""
"Frozen","Best Maid","DOT","ETFZ-1000-3953","086478714892","","Each","","","8.1","12.062","9.062","5.375","",""
"Frozen","Love &amp; Quiches Gourmet","DOT","ETFZ-1000-3954","032011000285","","Each","","","11.53","17.75","13.5","3.5","",""
"Frozen","Organic Valley","DOT","ETFZ-1000-3955","093966211013","","Each","","","7.25","10.5","8.15","3.13","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-3956","770118012376","","Each","","","13.4","16.9","12.6","4.8","",""
"Frozen","Mrs. Freshley's","DOT","ETFZ-1000-3957","072250028459","","Each","","","11","16.313","7.75","7.25","",""
"Frozen","Brill","DOT","ETFZ-1000-3958","035074401894","","Each","","","13.25","19.94","13.5","8.63","",""
"Frozen","Rich's","DOT","ETFZ-1000-3959","049800013534","","Each","","","15.37","18.25","12.188","10.5","",""
"Frozen","Tattooed Chef","DOT","ETFZ-1000-3960","850015982993","","Each","","","5","13.5","7","6.6","",""
"Frozen","Tattooed Chef","DOT","ETFZ-1000-3961","850028554002","","Each","","","5","13.5","7","6.6","",""
"Frozen","Lean Cuisine","DOT","ETFZ-1000-3962","013800863744","","Each","","","7.1","14.95","7.5","8.15","",""
"Frozen","Lean Cuisine","DOT","ETFZ-1000-3963","013800252845","","Each","","","7.1","14.95","7.5","8.15","",""
"Frozen","Stouffer's","DOT","ETFZ-1000-3964","013800487995","","Each","","","8.64","14.95","7.5","8.15","",""
"Frozen","Grand Prairie Foods","DOT","ETFZ-1000-3965","817058012810","","Each","","","11.2","18.75","12.62","7.12","",""
"Frozen","Grand Prairie Foods","DOT","ETFZ-1000-3966","817058012766","","Each","","","11.2","18.75","12.62","7.12","",""
"Frozen","Jimmy Dean","DOT","ETFZ-1000-3967","077900471329","","Each","","","4.841","13.375","6.938","7.938","",""
"Frozen","Jimmy Dean","DOT","ETFZ-1000-3968","077900471411","","Each","","","4.841","13.375","6.938","7.938","",""
"Frozen","Jimmy Dean","DOT","ETFZ-1000-3969","077900491846","","Each","","","4.829","13.438","6.875","8","",""
"Frozen","Tattooed Chef","DOT","ETFZ-1000-3970","850028554361","","Each","","","4.75","11.5","11.5","5.6","",""
"Frozen","Tattooed Chef","DOT","ETFZ-1000-3971","850028554347","","Each","","","4.75","11.5","11.5","5.6","",""
"Frozen","Gardein","DOT","ETFZ-1000-3972","842234003368","","Each","","","5.7","13.563","6.813","7.875","",""
"Frozen","Amy's","DOT","ETFZ-1000-3973","042272011299","","Each","","","10","14.125","7.375","12.188","",""
"Frozen","Amy's","DOT","ETFZ-1000-3974","042272010568","","Each","","","10.2","14.125","7.375","12.188","",""
"Frozen","Real Good","DOT","ETFZ-1000-3975","850010279593","","Each","","","5.7","16.5","7.25","7.5","",""
"Frozen","Real Good","DOT","ETFZ-1000-3976","850010279616","","Each","","","5.7","16.5","7.25","7.5","",""
"Frozen","Real Good","DOT","ETFZ-1000-3977","850010279661","","Each","","","5.7","16.5","7.25","7.5","",""
"Frozen","Real Good","DOT","ETFZ-1000-3978","850010279654","","Each","","","5.7","16.5","7.25","7.5","",""
"Frozen","Real Good","DOT","ETFZ-1000-3979","850010279609","","Each","","","5.7","16.5","7.25","7.5","",""
"Frozen","Amy's","DOT","ETFZ-1000-3980","042272001634","","Each","","","10.5","14.125","7.375","12.188","",""
"Frozen","Amy's","DOT","ETFZ-1000-3981","042272008336","","Each","","","9.8","14.125","7.375","12.188","",""
"Frozen","Javo Beverage","DOT","ETFZ-1000-3982","812058003217","","Each","","","10.9","9.3","8.7","5.8","",""
"Frozen","Javo Beverage","DOT","ETFZ-1000-3983","812058003613","","Each","","","10.6","9.3","8.7","5.8","",""
"Frozen","Javo Beverage","DOT","ETFZ-1000-3984","812058003668","","Each","","","10.6","9.3","8.7","5.8","",""
"Frozen","Javo Beverage","DOT","ETFZ-1000-3985","812058002227","","Each","","","10.9","9.3","8.7","5.8","",""
"Frozen","Silk","DOT","ETFZ-1000-3986","036632075925","","Each","","","7.024","9.875","7.875","7.125","",""
"Frozen","Denali","DOT","ETFZ-1000-3987","606210080766","","Each","","","32","15.8268","11.7323","11.7531","",""
"Frozen","Milford Valley","DOT","ETFZ-1000-3988","073981341585","","Each","","","11.437","11.445","8.445","11.265","",""
"Frozen","Fred's Frozen Foods","DOT","ETFZ-1000-3989","050665012761","","Each","","","27.1","19.125","11.5","10.625","",""
"Frozen","Hershey's","DOT","ETFZ-1000-3990","034000312672","","Each","","","22.64","11.313","9.813","6.125","",""
"Frozen","Divvies","DOT","ETFZ-1000-3991","852211003014","","Each","","","6.75","14","12","8.5","",""
"Frozen","Divvies","DOT","ETFZ-1000-3992","852211003038","","Each","","","6.75","12","12","8.5","",""
"Frozen","Ruiz Brand","DOT","ETFZ-1000-3993","071007519380","","Each","","","21.59","15.571","10.571","7.625","",""
"Frozen","Otis Spunkmeyer","DOT","ETFZ-1000-3994","013087581048","","Each","","","21.25","16.375","10.375","7.938","",""
"Frozen","Otis Spunkmeyer","DOT","ETFZ-1000-3995","013087581055","","Each","","","21.25","16.375","10.375","7.938","",""
"Frozen","Otis Spunkmeyer","DOT","ETFZ-1000-3996","013087581000","","Each","","","21.25","16.375","10.375","7.938","",""
"Frozen","Otis Spunkmeyer","DOT","ETFZ-1000-3997","013087581031","","Each","","","21.25","16.375","10.375","7.938","",""
"Frozen","Cantina Fresca","DOT","ETFZ-1000-3998","042524900982","","Each","","","8.5","15.937","7.687","5.375","",""
"Frozen","Otis Spunkmeyer","DOT","ETFZ-1000-3999","013087588054","","Each","","","21.25","16.375","10.375","7.938","",""
"Frozen","Otis Spunkmeyer","DOT","ETFZ-1000-4000","013087588009","","Each","","","21.25","16.375","10.375","7.938","",""
"Frozen","Otis Spunkmeyer","DOT","ETFZ-1000-4001","013087588016","","Each","","","21.25","16.375","10.375","7.938","",""
"Frozen","Otis Spunkmeyer","DOT","ETFZ-1000-4002","013087588047","","Each","","","21.25","16.375","10.375","7.938","",""
"Frozen","Otis Spunkmeyer","DOT","ETFZ-1000-4003","013087588146","","Each","","","21.25","16.375","10.375","7.938","",""
"Frozen","Kings Command Foods","DOT","ETFZ-1000-4004","088374064118","","Each","","","11","18.062","12.688","4","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4005","781421021153","","Each","","","13.063","23.56","15.69","6.94","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4006","781421261153","","Each","","","24.425","23.56","15.69","11.5","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4007","781421023553","","Each","","","14","23.56","15.69","7.44","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4008","781421021900","","Each","","","17","23.56","15.69","7.44","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4009","781421022006","","Each","","","15.5","23.56","15.69","7.44","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4010","781421264703","","Each","","","24.8","23.56","15.69","11.5","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4011","781421262006","","Each","","","24.8","23.56","15.69","11.5","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4012","781421024505","","Each","","","15.5","23.56","15.69","7.44","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4013","781421026004","","Each","","","14","23.56","15.69","6.94","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4014","781421026202","","Each","","","14","23.56","15.69","6.94","",""
"Frozen","Kings Command Foods","DOT","ETFZ-1000-4015","088374102220","","Each","","","10","18.062","12.688","7.562","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4016","781421266004","","Each","","","26.3","23.56","15.69","11.5","",""
"Frozen","Otis Spunkmeyer","DOT","ETFZ-1000-4017","013087589006","","Each","","","21.25","16.375","10.375","7.938","",""
"Frozen","Otis Spunkmeyer","DOT","ETFZ-1000-4018","013087589037","","Each","","","21.25","16.375","10.375","7.938","",""
"Frozen","Otis Spunkmeyer","DOT","ETFZ-1000-4019","013087589044","","Each","","","21.25","16.375","10.375","7.938","",""
"Frozen","Otis Spunkmeyer","DOT","ETFZ-1000-4020","013087589075","","Each","","","21.25","16.375","10.375","7.938","",""
"Frozen","Kings Command Foods","DOT","ETFZ-1000-4021","088374064262","","Each","","","11","18.062","12.688","4","",""
"Frozen","Cantina Fresca","DOT","ETFZ-1000-4022","042524901002","","Each","","","10.375","15.937","7.687","5.375","",""
"Frozen","Sunny Fresh","DOT","ETFZ-1000-4023","038057308319","","Each","","","21.1","13.35","9.85","12.82","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4024","781421022402","","Each","","","14.5","23.56","15.69","7.44","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4025","781421264383","","Each","","","22.3","23.56","15.69","11.5","",""
"Frozen","Tyson","DOT","ETFZ-1000-4026","023700023490","","Each","","","30.444","17","13","9.375","",""
"Frozen","Sunny Fresh","DOT","ETFZ-1000-4027","038057301853","","Each","","","9.6","12.13","9.32","7.64","",""
"Frozen","Sunny Fresh","DOT","ETFZ-1000-4028","038057301693","","Each","","","11.1","12.13","9.32","7.64","",""
"Frozen","Kings Command Foods","DOT","ETFZ-1000-4029","088374116107","","Each","","","16","18.062","12.688","5.125","",""
